location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,market_equity,monthly,vw_cap,-1,497,181,1935-03-31,-0.0581993567647155
usa,market_equity,monthly,vw_cap,-1,501,183,1935-04-30,0.0222585379199146
usa,market_equity,monthly,vw_cap,-1,506,184,1935-05-31,-0.0134154148358942
usa,market_equity,monthly,vw_cap,-1,506,184,1935-06-30,-0.0314567869512021
usa,market_equity,monthly,vw_cap,-1,504,183,1935-07-31,0.0695046652693511
usa,market_equity,monthly,vw_cap,-1,502,183,1935-08-31,0.0726744231057536
usa,market_equity,monthly,vw_cap,-1,507,185,1935-09-30,0.0198570168829451
usa,market_equity,monthly,vw_cap,-1,507,185,1935-10-31,0.0197449234079754
usa,market_equity,monthly,vw_cap,-1,506,185,1935-11-30,0.0904468991830304
usa,market_equity,monthly,vw_cap,-1,509,185,1935-12-31,0.00707082207241275
usa,market_equity,monthly,vw_cap,-1,514,187,1936-01-31,0.0766729645945767
usa,market_equity,monthly,vw_cap,-1,514,188,1936-02-29,0.0342787802755387
usa,market_equity,monthly,vw_cap,-1,514,188,1936-03-31,0.0203891603832721
usa,market_equity,monthly,vw_cap,-1,516,188,1936-04-30,-0.0525815653516943
usa,market_equity,monthly,vw_cap,-1,524,191,1936-05-31,0.00565236300115578
usa,market_equity,monthly,vw_cap,-1,523,191,1936-06-30,-0.0252076715575933
usa,market_equity,monthly,vw_cap,-1,525,192,1936-07-31,0.0298237367800649
usa,market_equity,monthly,vw_cap,-1,527,192,1936-08-31,0.0108621038306876
usa,market_equity,monthly,vw_cap,-1,526,192,1936-09-30,0.0254214708317667
usa,market_equity,monthly,vw_cap,-1,526,192,1936-10-31,-0.00552109649684441
usa,market_equity,monthly,vw_cap,-1,526,192,1936-11-30,0.0664329742712728
usa,market_equity,monthly,vw_cap,-1,533,194,1936-12-31,0.0277181501089655
usa,market_equity,monthly,vw_cap,-1,532,194,1937-01-31,0.0561796954589
usa,market_equity,monthly,vw_cap,-1,538,196,1937-02-28,0.0158027108916078
usa,market_equity,monthly,vw_cap,-1,539,197,1937-03-31,-0.0121127169514935
usa,market_equity,monthly,vw_cap,-1,544,199,1937-04-30,-0.0329938603777862
usa,market_equity,monthly,vw_cap,-1,546,199,1937-05-31,-0.0132552325712803
usa,market_equity,monthly,vw_cap,-1,546,199,1937-06-30,-0.0500519597957842
usa,market_equity,monthly,vw_cap,-1,551,201,1937-07-31,0.00179835647698114
usa,market_equity,monthly,vw_cap,-1,554,202,1937-08-31,-0.00218149973822204
usa,market_equity,monthly,vw_cap,-1,561,204,1937-09-30,-0.0656607221306667
usa,market_equity,monthly,vw_cap,-1,561,205,1937-10-31,-0.013676071120761
usa,market_equity,monthly,vw_cap,-1,564,206,1937-11-30,-0.0415418943160134
usa,market_equity,monthly,vw_cap,-1,559,204,1937-12-31,-0.0815528998751538
usa,market_equity,monthly,vw_cap,-1,561,204,1938-01-31,0.0568381000987636
usa,market_equity,monthly,vw_cap,-1,563,206,1938-02-28,-0.00498150999869586
usa,market_equity,monthly,vw_cap,-1,559,204,1938-03-31,-0.0697489263772077
usa,market_equity,monthly,vw_cap,-1,562,205,1938-04-30,0.0733303637330025
usa,market_equity,monthly,vw_cap,-1,569,207,1938-05-31,-0.0397627573571352
usa,market_equity,monthly,vw_cap,-1,568,207,1938-06-30,0.0827332491089404
usa,market_equity,monthly,vw_cap,-1,567,207,1938-07-31,0.0686008610782046
usa,market_equity,monthly,vw_cap,-1,565,206,1938-08-31,-0.0304591826839657
usa,market_equity,monthly,vw_cap,-1,565,206,1938-09-30,-0.0303540952526805
usa,market_equity,monthly,vw_cap,-1,562,205,1938-10-31,0.0700297730360723
usa,market_equity,monthly,vw_cap,-1,561,205,1938-11-30,-0.0261062836952471
usa,market_equity,monthly,vw_cap,-1,562,205,1938-12-31,-0.0172023444037351
usa,market_equity,monthly,vw_cap,-1,559,204,1939-01-31,-0.0174381435002059
usa,market_equity,monthly,vw_cap,-1,560,204,1939-02-28,0.00491542150219142
usa,market_equity,monthly,vw_cap,-1,561,204,1939-03-31,-0.052385091179921
usa,market_equity,monthly,vw_cap,-1,559,204,1939-04-30,0.0114355393012847
usa,market_equity,monthly,vw_cap,-1,559,204,1939-05-31,0.0219606571642473
usa,market_equity,monthly,vw_cap,-1,559,204,1939-06-30,-0.0323928554130726
usa,market_equity,monthly,vw_cap,-1,559,204,1939-07-31,0.0463114650007372
usa,market_equity,monthly,vw_cap,-1,561,205,1939-08-31,-0.0351011745406991
usa,market_equity,monthly,vw_cap,-1,562,205,1939-09-30,0.260302121929939
usa,market_equity,monthly,vw_cap,-1,560,204,1939-10-31,-0.00726192238966879
usa,market_equity,monthly,vw_cap,-1,560,204,1939-11-30,-0.0484444211989753
usa,market_equity,monthly,vw_cap,-1,560,205,1939-12-31,-0.0084221045454815
usa,market_equity,monthly,vw_cap,-1,561,205,1940-01-31,-0.0048439447075732
usa,market_equity,monthly,vw_cap,-1,565,206,1940-02-29,0.0268886004264722
usa,market_equity,monthly,vw_cap,-1,565,206,1940-03-31,0.00671503759205116
usa,market_equity,monthly,vw_cap,-1,567,207,1940-04-30,0.0254277412231681
usa,market_equity,monthly,vw_cap,-1,566,207,1940-05-31,-0.0578366795571436
usa,market_equity,monthly,vw_cap,-1,567,207,1940-06-30,-0.0018801663715038
usa,market_equity,monthly,vw_cap,-1,568,207,1940-07-31,0.00255950878898289
usa,market_equity,monthly,vw_cap,-1,570,208,1940-08-31,-0.00129179071717955
usa,market_equity,monthly,vw_cap,-1,568,207,1940-09-30,0.0249597042908941
usa,market_equity,monthly,vw_cap,-1,569,208,1940-10-31,0.0130132527165938
usa,market_equity,monthly,vw_cap,-1,570,208,1940-11-30,0.0187094107601829
usa,market_equity,monthly,vw_cap,-1,573,209,1940-12-31,-0.0215771075050296
usa,market_equity,monthly,vw_cap,-1,571,208,1941-01-31,0.0221375701006447
usa,market_equity,monthly,vw_cap,-1,572,208,1941-02-28,-0.00968730988031289
usa,market_equity,monthly,vw_cap,-1,573,209,1941-03-31,0.0101038375831816
usa,market_equity,monthly,vw_cap,-1,575,210,1941-04-30,-0.0179301158658967
usa,market_equity,monthly,vw_cap,-1,576,210,1941-05-31,-0.00212231642275986
usa,market_equity,monthly,vw_cap,-1,576,210,1941-06-30,0.00840323331018757
